id,crop,category,fact_name,value,unit,value_type,context,source_institution,source_title,source_url,source_locator,source_page_number,source_medium,source_value_text,extraction_method,verification_status,verified_on,current_label_or_local_validation_required,notes
verified_0924,Bt Brinjal,Harvest,Harvest period after transplanting — reported range,120-200,days,range,,Bangladesh Agricultural Research Institute (BARI),বিটি বেগুনের উন্নত উৎপাদন প্রযুক্তি,https://baritechnology.org/m/crops/tech_detail/333,"প্রযুক্তির বিবরণ > varieties/seedlings > soil and planting > irrigation, harvest, yield and finance",,Official webpage/table,,direct structured extraction of source-reported range,verified_against_visible_official_source,2026-07-24,False,
verified_0925,Brinjal + dwarf hyacinth bean,Finance,Benefit-cost ratio,4.4,ratio,text,,Bangladesh Agricultural Research Institute (BARI),আন্তঃফসল হিসাবে বেগুনের সাথে ঝাড়শীমের চাষ,https://baritechnology.org/m/crops/tech_detail/334,"প্রযুক্তির বিবরণ > varieties and seed rate > soil and planting > harvest, yield and finance",,Official webpage/table,,direct structured extraction,verified_against_visible_official_source,2026-07-24,False,
verified_0926,Onion,Fertilizer,Reported fertilizer package,Urea 202 kg/ha; TSP 145 kg/ha; MoP 170 kg/ha; Gypsum 120 kg/ha; Zinc sulphate 6 kg/ha,,package,Technology-specific recommendation for the Upper Ganges River Floodplain cropping system,Bangladesh Agricultural Research Institute (BARI),উঁচু গঙ্গাবাহিত প্লাবন ভূমিতে আলু-পেঁয়াজ/ভুট্টা-রোপাআমন ধান ফসল ধারায় সার সুপারিশমালা,https://baritechnology.org/m/crops/tech_detail/346,"প্রযুক্তির বিবরণ > crop sequence, seed rate and fertilizer table > management and yield",,Official webpage/table,,structured assembly of source table row,verified_against_visible_official_source,2026-07-24,False,
verified_0927,Onion,Fertilizer timing,Basal application,Half urea and half potash with all other fertilizers,,text,,Bangladesh Agricultural Research Institute (BARI),পেঁয়াজ/মুগডাল-পাট-রোপা আমন ধান: কুড়িগ্রাম অঞ্চলের একটি চার ফসল ভিত্তিক উন্নত ফসল বিন্যাস,https://baritechnology.org/m/crops/tech_detail/348,"প্রযুক্তির বিবরণ > fertilizer table > management, harvest and yield",,Official webpage/table,,direct structured extraction,verified_against_visible_official_source,2026-07-24,False,
verified_0928,Mungbean,Fertilizer,TSP,85,kg/ha,number,"Technology-specific cropping-pattern table; source labels the fertilizer quantities as kg/ha, although gypsum is displayed with an inconsistent label.",Bangladesh Agricultural Research Institute (BARI),খুলনার উপকূলীয় অঞ্চলে রোপাআমন-সরিষা-মুগডাল একটি উন্নত ফসল ধারা,https://baritechnology.org/m/crops/tech_detail/349,"প্রযুক্তির বিবরণ > উৎপাদন প্রযুক্তি > সারের নাম table > সার প্রয়োগ পদ্ধতি, আন্তঃপরিচর্যা ও ফলন",,Official webpage/table,TSP: 85,direct structured extraction,verified_against_visible_official_source,2026-07-24,False,
verified_0929,Mustard,Fertilizer,MoP — reported range,70-85,kg/ha,range,Tangail four-crop pattern fertilizer table,Bangladesh Agricultural Research Institute (BARI),সরিষা-বোরো ধান-পাট-রোপা আমন ধান: টাংগাইল অঞ্চলের একটি অধিক উৎপাদনশীল ফসল বিন্যাস,https://m.baritechnology.org/crops/tech_detail/353,প্রযুক্তির বিবরণ > system comparison > varieties and seed rates > fertilizer table,,Official webpage/table,MoP: 70-85,direct structured extraction of source-reported range,verified_against_visible_official_source,2026-07-24,False,
verified_0930,Maize,Fertilizer,MoP — minimum,180,kg/ha,number,Maize fertilizer package in the intercropping technology,Bangladesh Agricultural Research Institute (BARI),আন্তঃফসল হিসাবে ভুট্টার সাথে খাটো জাতের বরবটির চাষ,https://baritechnology.org/m/crops/tech_detail/502,প্রযুক্তির বিবরণ > crop/variety/area > sowing and harvest > fertilizer management > yield,,Official webpage/table,MoP: 180-220,structured parse of source-reported range,verified_against_visible_official_source,2026-07-24,False,
verified_0931,Onion,Fertilizer,Zinc sulphate — minimum,12,kg/ha,number,,Bangladesh Agricultural Research Institute (BARI),পেঁয়াজ চাষে সমন্বিত আগাছা ব্যবস্থাপনা,https://baritechnology.org/m/crops/tech_detail/506,প্রযুক্তির বিবরণ > variety/area > planting and harvest > fertilizer rate and application,,Official webpage/table,,structured parse of source-reported range,verified_against_visible_official_source,2026-07-24,False,
verified_0932,Chia,Region,Suitable areas — item,Jamalpur,,list_item,,Bangladesh Agricultural Research Institute (BARI),চিয়া চাষে কৃষিতাত্ত্বিক ব্যবস্থাপনা,https://baritechnology.org/m/crops/tech_detail/518,প্রযুক্তির বিবরণ > nutrient composition > fertilizer description > planting method > suitability,,Official webpage/table,,direct structured extraction of source list item,verified_against_visible_official_source,2026-07-24,False,
verified_0933,BRRI dhan42,Season classification,Rice season,Aus,,text,,Bangladesh Rice Research Institute (BRRI),আউশ ধানের জাত,https://brri.gov.bd/site/page/51edd399-1ba3-4f9c-bf82-125d681b8ff8/আউশ-ধানের-জাত,আউশ ধানের জাত > variety download list,,Official webpage/table,,direct structured extraction,verified_against_visible_official_source,2026-07-24,False,
verified_0934,BRRI dhan102,Release,Release year,2022,year,text,,Bangladesh Rice Research Institute (BRRI),বিগত বছরে ব্রির উদ্ভাবিত ধানের জাতসমূহ,https://brri.gov.bd/site/page/dccbd42b-3258-467b-8b47-fc74e6bd15e1,বিগত বছরে ব্রির উদ্ভাবিত ধানের জাতসমূহ > বছর ও জাতসমূহ table,,Official webpage/table,,direct structured extraction,verified_against_visible_official_source,2026-07-24,False,
verified_0935,BARI Hybrid Maize-9,Yield,Kharif yield — reported range,8.5-9.0,tonne/ha,range,,Bangladesh Wheat and Maize Research Institute (BWMRI),বারি হাইব্রিড ভুট্টা ৯,https://bwmri.gov.bd/pages/static-pages/6922def6933eb65569e1ebb3,জাতের পাতা > জাতের বৈশিষ্ট্য > উপযোগী এলাকা > ফলন,,Official webpage/table,,direct structured extraction of source-reported range,verified_against_visible_official_source,2026-07-24,False,
verified_0936,BARI Gom-28,Variety trait,Reported traits — item,Heat tolerant,,list_item,,Bangladesh Wheat and Maize Research Institute (BWMRI),BARI Gom-28,https://bwmri.gov.bd/site/page/d985dfcc-d5f6-4466-8793-26bd129b52c2/,জাতের পাতা > জাতের বৈশিষ্ট্য > উপযোগী এলাকা > ফলন,,Official webpage/table,,direct structured extraction of source list item,verified_against_visible_official_source,2026-07-24,False,
verified_0937,Spinach,Root depth,FAO root-depth classification,Shallow rooting (30-60 cm),,text,,Food and Agriculture Organization of the United Nations (FAO),"Irrigation Water Management: Irrigation Scheduling, Chapter 3",https://www.fao.org/4/t7202e/t7202e06.htm,"Chapter 3 > Sections 3.1-3.3 > Tables 3, 4 and 5",,Official scanned technical manual presented as an HTML chapter,,direct structured extraction,verified_against_visible_official_source,2026-07-24,False,
verified_0938,T. Aman Rice,Fertilizer timing,Urea stages — item,5-7 days before panicle emergence,,list_item,,Bangladesh Agricultural Research Institute (BARI),ফসল বিন্যাসের ফলন বৃদ্ধি ও মৃত্তিকার ভৌতগুণাবলী উন্নয়নের জন্য সংরক্ষিত কর্ষণ ও শস্যের অবশেষ ব্যবহার,https://m.baritechnology.org/crops/tech_detail/293,প্রযুক্তির বিবরণ > conservation tillage depth and crop-residue system > fertilizer application,,Official webpage/table,,direct structured extraction of source list item,verified_against_visible_official_source,2026-07-24,False,
verified_0939,Tomato,Crop care,Required intensive care — item,Drainage,,list_item,,Bangladesh Agricultural Research Institute (BARI),জিংক ও বোরন সার পাতায় সিঞ্চণ প্রয়োগে টমেটো চাষ,https://baritechnology.org/m/crops/tech_detail/300,প্রযুক্তির বিবরণ > অঞ্চল/মাটি/বীজ > sowing/transplanting > fertilizer table > foliar application,,Official webpage/table,,direct structured extraction of source list item,verified_against_visible_official_source,2026-07-24,False,
verified_0940,Tomato,Nutrient efficiency,Reported phosphorus fertilizer saving,50,percent,text,,Bangladesh Agricultural Research Institute (BARI),টমেটো উৎপাদনে আরবাস্কুলার মাইকোরাইজা ও ফসফরাসের ব্যবহার,https://baritechnology.org/m/crops/tech_detail/304,প্রযুক্তির বিবরণ > production technology table > fertilizer rate and method,,Official webpage/table,,direct structured extraction,verified_against_visible_official_source,2026-07-24,False,
